,V1,V2,V3,V4,V6,V7
538,3383.651955,0,20,25,3383.651955,3201.955554
539,3448.769494,0,16,54,3448.769494,3311.642123
540,3651.366352,1,24,50,3756.340906,3651.366352
541,3314.423172,1,17,50,3461.396668,3314.423172
542,3631.575425,0,24,34,3631.575425,3495.725292
543,3744.86539,0,26,35,3744.86539,3608.9506
544,3826.643269,0,27,40,3826.643269,3749.932924
545,3275.800217,1,17,44,3422.301921,3275.800217
546,3595.827015,0,23,35,3595.827015,3469.558022
547,3971.927471,0,33,15,3971.927471,3834.760657
548,3225.555339,0,21,5,3225.555339,3062.906173
549,3527.327179,0,24,21,3527.327179,3354.971628
550,3509.502933,0,20,40,3509.502933,3352.340792
551,3560.390285,0,22,36,3560.390285,3410.949753
552,3555.507609,1,22,50,3666.079829,3555.507609
553,3705.239687,0,25,37,3705.239687,3590.556959
554,3435.498929,0,21,25,3435.498929,3240.663301
555,3330.968444,1,19,43,3471.108312,3330.968444
556,3591.801868,1,23,48,3703.500165,3591.801868
557,4059.274098,0,31,42,4059.274098,4005.895855
558,3377.735281,1,24,25,3559.354153,3377.735281
559,3487.596187,0,18,51,3487.596187,3392.747746
560,4170.127297,0,29,70,4170.127297,4221.518701
561,3349.231754,1,17,52,3474.0087,3349.231754
562,3612.843108,0,25,24,3612.843108,3438.069023
563,3637.363074,0,21,54,3637.363074,3539.205977
564,3413.524171,0,18,38,3413.524171,3232.370947
565,3515.901714,0,18,55,3515.901714,3410.239901
566,4206.259536,0,32,50,4206.259536,4179.838058
567,3717.023208,1,27,38,3814.1724,3717.023208
568,3547.423513,0,20,46,3547.423513,3426.445363
569,3855.51481,0,26,49,3855.51481,3774.818428
570,4049.978331,0,31,40,4049.978331,3997.814665
571,3485.243457,0,17,55,3485.243457,3370.088134
572,4298.528493,0,35,37,4298.528493,4228.031399
573,3475.57178,1,21,47,3593.493556,3475.57178
574,3601.437644,0,24,30,3601.437644,3453.041497
575,3640.216342,0,22,48,3640.216342,3531.277212
576,3767.843097,0,27,32,3767.843097,3640.272642
577,3390.889018,0,18,40,3390.889018,3271.35058
578,3438.965928,1,20,48,3548.719279,3438.965928
579,3612.250557,0,26,17,3612.250557,3395.207841
580,3874.255213,0,28,38,3874.255213,3769.7862
581,3562.626846,0,22,37,3562.626846,3439.938549
582,3611.958633,0,19,61,3611.958633,3526.371783
583,3636.665782,0,21,56,3636.665782,3566.407624
584,3775.151359,0,23,58,3775.151359,3705.594821
585,3687.822021,0,26,27,3687.822021,3523.114793
586,4064.01723,0,32,33,4064.01723,3971.361557
587,3473.118744,0,20,34,3473.118744,3301.180146
588,3659.9336,0,23,45,3659.9336,3554.686461
589,4286.678997,0,37,18,4286.678997,4134.021046
590,3987.615845,0,28,53,3987.615845,3949.188214
591,3596.168445,0,27,10,3596.168445,3406.215303
592,3741.387959,0,28,23,3741.387959,3598.278313
593,3389.853484,0,19,30,3389.853484,3218.964728
594,3537.143511,0,21,40,3537.143511,3410.926667
595,3378.620428,0,21,19,3378.620428,3191.04817
596,3386.927474,0,18,34,3386.927474,3214.205708
597,3542.162569,0,21,40,3542.162569,3409.312401
598,3295.502121,0,20,10,3295.502121,3062.051408
599,3795.972883,0,26,42,3795.972883,3688.30387
600,4259.671363,0,34,40,4259.671363,4227.838753
601,4002.332516,0,30,42,4002.332516,3946.461242
602,3290.233949,0,17,27,3290.233949,3097.661535
603,3384.147659,0,17,40,3384.147659,3212.057705
604,3728.586871,0,26,35,3728.586871,3633.908529
605,3663.183592,0,27,17,3663.183592,3473.776783
606,3674.979588,0,23,47,3674.979588,3568.573604
607,3494.788757,0,19,45,3494.788757,3367.795142
608,3452.547446,1,23,34,3582.64087,3452.547446
609,3500.662302,0,21,33,3500.662302,3348.383281
610,3133.279696,1,19,20,3336.956174,3133.279696
611,3433.584548,0,19,36,3433.584548,3278.91198
612,3661.392808,0,25,30,3661.392808,3517.08004
613,3763.424372,1,27,47,3883.318969,3763.424372
614,3822.176106,0,26,45,3822.176106,3731.696262
615,3421.038981,0,21,24,3421.038981,3254.491706
616,3912.659058,0,28,44,3912.659058,3841.192646
617,3375.591188,1,20,42,3511.764746,3375.591188
618,3611.74387,1,23,51,3707.138838,3611.74387
619,3536.189283,1,25,34,3675.354568,3536.189283
620,3799.214737,0,27,36,3799.214737,3708.630977
621,3474.61844,0,20,33,3474.61844,3286.513163
622,3711.597072,0,25,39,3711.597072,3592.100906
623,3426.125981,0,20,30,3426.125981,3269.285022
624,3132.089699,1,19,21,3317.449581,3132.089699
625,4044.175472,1,30,50,4089.991514,4044.175472
626,4046.625723,0,32,31,4046.625723,3961.021287
627,3184.988313,1,19,28,3400.150129,3184.988313
628,3640.283648,0,22,50,3640.283648,3555.729997
629,3624.175515,0,24,33,3624.175515,3504.095177
630,3938.385657,0,31,25,3938.385657,3799.737343
631,3732.074247,0,26,32,3732.074247,3576.118276
632,4716.877529,1,41,37,4755.037102,4716.877529
633,3392.875757,1,19,47,3507.526208,3392.875757
634,3781.980492,1,26,50,3855.596058,3781.980492
635,3418.53222,0,21,22,3418.53222,3226.327784
636,3509.623746,0,17,60,3509.623746,3396.732198
637,3768.489944,0,24,49,3768.489944,3666.016033
638,3647.54781,0,27,17,3647.54781,3468.654914
639,3686.20313,0,21,60,3686.20313,3606.016129
640,3736.578645,0,25,40,3736.578645,3623.031912
641,3797.874669,0,25,50,3797.874669,3722.823862
642,3495.056464,0,19,45,3495.056464,3362.561726
643,4171.733764,0,36,15,4171.733764,4016.2853
644,4199.882107,0,33,41,4199.882107,4149.45749
645,3494.129702,0,24,17,3494.129702,3310.254638
646,2974.044439,1,18,9,3203.088334,2974.044439
647,3584.033685,1,27,28,3744.502681,3584.033685
648,3671.851266,0,24,40,3671.851266,3565.170471
649,3397.864202,1,24,25,3556.092504,3397.864202
650,3210.686292,1,18,33,3379.068334,3210.686292
651,3460.126091,0,21,30,3460.126091,3294.698042
652,3420.609699,0,18,39,3420.609699,3270.889311
653,3487.26071,0,25,8,3487.26071,3267.651533
654,4307.220963,0,35,38,4307.220963,4242.001681
655,3536.744577,0,19,50,3536.744577,3426.12815
656,4138.425212,0,35,18,4138.425212,4004.974327
657,3894.181117,0,30,26,3894.181117,3750.334331
658,3540.533488,0,23,30,3540.533488,3398.007102
659,3887.791785,1,33,21,4036.864862,3887.791785
660,3100.739204,1,20,14,3327.512268,3100.739204
661,3715.3299,0,24,45,3715.3299,3592.003168
662,3750.9601,0,24,50,3750.9601,3652.897058
663,3328.747312,1,23,24,3495.405792,3328.747312
664,3545.058432,1,31,4,3755.626578,3545.058432
665,3453.351192,0,17,50,3453.351192,3327.845909
666,3387.679103,0,17,38,3387.679103,3206.186993
667,3411.216502,0,19,32,3411.216502,3239.411419
668,4089.518783,0,32,35,4089.518783,4000.424895
669,3701.070825,0,21,61,3701.070825,3625.656854
670,4444.128834,0,39,20,4444.128834,4325.690427
671,3419.409922,0,18,39,3419.409922,3265.432897
672,3393.91065,0,17,38,3393.91065,3218.658129
673,3471.830565,0,19,42,3471.830565,3335.589359
674,3747.975939,0,27,30,3747.975939,3608.654111
675,4392.490353,0,39,13,4392.490353,4231.942924
676,3613.96486,0,28,8,3613.96486,3429.6975
677,3309.112172,1,21,29,3477.005061,3309.112172
678,3588.379475,0,20,52,3588.379475,3478.161887
679,3446.095763,0,19,38,3446.095763,3290.151054
680,4046.193594,0,31,39,4046.193594,3982.258679
681,3519.203118,1,21,50,3622.56625,3519.203118
682,3978.36452,1,26,68,3994.028197,3978.36452
683,3440.623231,0,20,31,3440.623231,3277.032231
684,3983.593616,0,27,60,3983.593616,3936.889124
685,3597.137561,0,24,30,3597.137561,3469.556768
686,4270.958029,0,33,50,4270.958029,4230.397023
687,3748.008821,1,29,32,3871.308983,3748.008821
688,3399.679103,0,21,19,3399.679103,3195.739044
689,3510.617566,0,19,47,3510.617566,3392.951935
690,3091.725026,1,19,18,3309.917693,3091.725026
691,3458.43776,1,25,25,3608.801358,3458.43776
692,4045.097229,0,32,32,4045.097229,3954.759849
693,3729.681152,0,28,19,3729.681152,3546.506369
694,4030.964209,0,31,35,4030.964209,3923.062594
695,3865.99517,0,30,23,3865.99517,3704.638788
696,3462.077421,1,23,40,3653.279234,3462.077421
697,3658.451353,0,26,32,3658.451353,3579.408644
698,3230.842603,1,19,33,3403.286008,3230.842603
699,3613.944737,0,22,40,3613.944737,3458.596714
700,3419.768387,1,19,50,3489.208711,3419.768387
701,3668.795207,1,27,35,3808.25738,3668.795207
702,3865.685588,0,29,32,3865.685588,3764.630119
703,4045.584045,0,32,30,4045.584045,3933.891421
704,4535.563733,0,38,41,4535.563733,4457.686186
705,3330.848073,0,18,30,3330.848073,3166.129926
706,3617.948113,0,24,32,3617.948113,3480.873224
707,3902.401943,1,32,27,4032.169545,3902.401943
708,4602.747401,0,38,45,4602.747401,4572.093863
709,4136.129405,0,30,58,4136.129405,4129.358998
710,4355.469158,0,36,35,4355.469158,4271.952518
711,3424.20272,0,18,40,3424.20272,3281.091375
712,4548.555426,0,38,40,4548.555426,4513.252617
713,3522.151629,0,22,32,3522.151629,3390.272751
714,4056.86057,0,31,40,4056.86057,3968.303793
715,3598.985961,0,23,35,3598.985961,3475.939862
716,3687.50559,0,21,60,3687.50559,3620.664804
717,4386.061133,0,37,30,4386.061133,4291.956476
718,3525.846595,0,22,33,3525.846595,3379.35322
719,3756.069222,0,25,45,3756.069222,3679.02645
720,3287.705236,0,17,23,3287.705236,3069.14287
721,3113.709961,1,18,25,3329.480933,3113.709961
722,4201.955413,0,33,41,4201.955413,4131.427058
723,3728.669807,0,24,47,3728.669807,3634.067845
724,3289.633874,1,19,38,3455.038718,3289.633874
725,3148.795073,1,19,24,3346.761609,3148.795073
726,3984.829815,0,33,15,3984.829815,3806.989577
727,3359.380062,1,20,40,3506.517647,3359.380062
728,3456.421976,0,20,32,3456.421976,3275.764118
729,3563.808931,0,24,26,3563.808931,3416.933626
730,4343.923353,0,34,50,4343.923353,4319.95377
731,3545.681817,0,23,30,3545.681817,3400.390945
732,3572.78507,0,20,50,3572.78507,3450.412955
733,3647.491937,0,25,30,3647.491937,3502.631996
734,3724.198413,0,26,32,3724.198413,3582.87398
735,3235.290038,1,18,36,3401.897714,3235.290038
736,3789.376905,0,27,35,3789.376905,3677.986504
737,3708.288432,0,26,30,3708.288432,3547.511026
738,3675.674825,0,20,65,3675.674825,3604.58043
739,3672.884448,0,24,40,3672.884448,3560.259649
740,3504.236325,0,20,43,3504.236325,3373.467821
741,3639.643017,0,25,27,3639.643017,3483.983251
742,3281.917775,0,17,24,3281.917775,3081.171396
743,3610.294311,1,24,46,3729.003773,3610.294311
744,3698.517978,0,28,16,3698.517978,3494.498959
745,3664.638038,0,23,45,3664.638038,3568.362398
746,3515.577934,0,22,30,3515.577934,3359.187774
747,3941.026119,0,34,4,3941.026119,3735.267206
748,3871.46676,0,29,29,3871.46676,3698.665435
749,3117.414542,1,18,25,3332.952095,3117.414542
750,3879.947854,0,28,38,3879.947854,3730.70197
751,3971.937788,0,28,50,3971.937788,3913.867393
752,3015.495659,1,17,21,3270.080812,3015.495659
753,3620.20024,0,25,25,3620.20024,3444.988903
754,3102.561309,1,16,30,3298.349131,3102.561309
755,3896.177705,0,26,55,3896.177705,3831.515326
756,3427.004455,0,24,7,3427.004455,3207.261678
757,3479.768688,0,23,19,3479.768688,3282.085949
758,3604.863714,0,23,35,3604.863714,3465.766763
759,3992.186113,0,26,68,3992.186113,3985.168295
760,3662.178473,0,27,20,3662.178473,3511.170564
761,4002.029682,0,34,10,4002.029682,3809.641294
762,3629.019888,0,23,40,3629.019888,3506.140552
763,3897.992311,0,32,12,3897.992311,3708.1343
764,4010.025017,0,29,50,4010.025017,3966.061135
765,4358.131532,0,36,35,4358.131532,4277.748112
766,3542.251025,0,25,17,3542.251025,3370.560997
767,3710.702915,0,27,25,3710.702915,3539.444842
768,3579.621198,0,26,13,3579.621198,3374.792172
769,3401.640343,0,21,21,3401.640343,3213.942392
770,3530.161873,0,23,28,3530.161873,3370.742868
771,3883.855749,1,31,30,3982.653294,3883.855749
772,3355.530666,0,16,40,3355.530666,3176.921281
773,3607.164324,0,23,35,3607.164324,3473.179492
774,3321.592482,0,19,20,3321.592482,3105.580092
775,3706.99434,0,27,25,3706.99434,3558.584655
776,3363.281049,1,21,37,3520.280971,3363.281049
777,4233.649725,1,36,30,4310.059739,4233.649725
778,3763.772368,0,20,78,3763.772368,3731.828759
779,3652.391262,0,25,32,3652.391262,3520.950062
780,4590.556943,0,40,25,4590.556943,4485.957078
781,3597.545248,0,24,30,3597.545248,3459.38877
782,3784.861037,0,26,40,3784.861037,3671.713309
783,3222.937422,1,18,35,3396.028772,3222.937422
784,3829.0055,0,28,33,3829.0055,3709.627525
785,3826.42017,0,28,35,3826.42017,3725.21741
786,3308.128693,0,15,35,3308.128693,3129.698811
787,4128.340504,0,34,25,4128.340504,4003.589654
788,3541.380343,0,21,40,3541.380343,3415.007152
789,3502.444901,1,24,35,3631.632222,3502.444901
790,3680.985306,0,25,35,3680.985306,3552.492712
791,3531.588027,0,23,26,3531.588027,3354.534824
792,4371.912317,0,38,20,4371.912317,4240.421371
793,3192.553529,1,16,40,3361.170834,3192.553529
794,3198.200043,0,15,20,3198.200043,2992.608233
795,4161.753124,0,34,30,4161.753124,4060.987879
796,3569.190012,0,20,50,3569.190012,3457.663248
797,3541.40554,0,22,35,3541.40554,3397.198861
798,3608.236625,0,22,40,3608.236625,3465.461119
799,3837.526186,0,29,28,3837.526186,3670.366323
800,4411.683162,0,38,27,4411.683162,4327.458632
801,4221.092262,0,31,60,4221.092262,4215.74806
802,3906.420669,0,29,35,3906.420669,3815.121085
803,3360.439295,1,18,50,3500.147852,3360.439295
804,3904.647332,0,27,50,3904.647332,3844.961869
805,3764.406928,0,28,25,3764.406928,3624.264208
806,3788.2016,0,29,20,3788.2016,3602.240481
807,3808.895603,0,25,50,3808.895603,3719.877216
808,3349.764614,0,21,10,3349.764614,3100.767824
809,3325.214234,1,25,15,3545.385567,3325.214234
810,3671.449661,1,24,45,3695.111693,3671.449661
811,3549.706786,0,22,36,3549.706786,3398.609163
812,3260.001792,0,20,6,3260.001792,3055.775974
813,3258.02087,0,17,20,3258.02087,3057.256244
814,3801.522168,0,25,50,3801.522168,3715.664311
815,3388.418342,1,21,38,3529.914709,3388.418342
816,3721.99812,0,26,34,3721.99812,3591.397977
817,3021.961105,1,19,11,3262.641181,3021.961105
818,3516.881645,0,20,40,3516.881645,3339.28669
819,3371.497271,0,20,25,3371.497271,3216.571716
820,3474.674595,0,23,15,3474.674595,3214.461232
821,3944.015485,1,33,25,4066.719645,3944.015485
822,3785.47297,0,28,28,3785.47297,3647.01914
823,3887.440287,0,29,34,3887.440287,3770.810745
824,3384.524745,0,21,17,3384.524745,3162.971631
825,3492.637805,0,20,40,3492.637805,3353.957378
826,3982.788294,0,29,45,3982.788294,3913.120434
827,4199.362968,1,32,52,4226.559763,4199.362968
828,3424.7761,0,16,50,3424.7761,3285.139928
829,3542.42754,0,22,34,3542.42754,3388.778106
830,3651.717664,0,18,75,3651.717664,3621.84173
831,3489.617273,0,25,8,3489.617273,3282.406146
832,3500.360736,0,25,10,3500.360736,3277.379064
833,3435.153718,0,20,30,3435.153718,3252.145935
834,3373.18461,0,18,34,3373.18461,3237.343367
835,4083.375866,0,32,36,4083.375866,3974.113787
836,3875.030851,0,28,38,3875.030851,3756.141627
837,3926.409414,0,29,38,3926.409414,3831.332281
838,3898.640002,0,30,29,3898.640002,3785.193598
839,3064.702703,1,16,27,3272.099917,3064.702703
840,3530.964087,1,21,52,3625.370345,3530.964087
841,3465.200649,1,21,45,3585.502895,3465.200649
842,3450.101107,0,19,37,3450.101107,3279.443433
843,3604.634086,0,24,31,3604.634086,3474.769791
844,3861.127377,0,28,38,3861.127377,3762.924739
845,3672.813105,0,23,44,3672.813105,3545.560601
846,3857.193018,0,26,52,3857.193018,3815.561892
847,3816.59496,0,27,40,3816.59496,3748.366777
848,3956.327845,0,28,50,3956.327845,3910.004857
849,3646.902536,0,25,29,3646.902536,3503.403636
850,3358.005021,0,19,25,3358.005021,3175.739655
851,4487.882381,0,39,26,4487.882381,4410.103953
852,4093.674967,0,35,13,4093.674967,3925.704088
853,3987.213788,1,33,30,4104.680103,3987.213788
854,4024.948551,0,29,50,4024.948551,3985.333391
855,3074.890995,1,17,23,3271.18845,3074.890995
856,3337.10272,1,21,33,3487.915359,3337.10272
857,4709.33754,1,40,40,4689.42105,4709.33754
858,4241.367007,0,36,21,4241.367007,4110.182943
859,3532.977064,0,22,33,3532.977064,3376.889931
860,3161.255979,1,21,15,3367.808034,3161.255979
861,3510.056576,0,21,35,3510.056576,3352.480762
862,4148.239161,0,31,50,4148.239161,4104.200111
863,3297.751462,0,16,28,3297.751462,3085.217284
864,3515.705186,0,22,30,3515.705186,3354.270477
865,3253.046318,1,23,16,3442.731812,3253.046318
866,3751.178722,0,23,57,3751.178722,3705.512455
867,3905.511372,0,29,35,3905.511372,3792.127306
868,3365.186639,0,21,18,3365.186639,3179.821242
869,3538.522255,0,19,50,3538.522255,3419.542656
870,3653.147549,1,21,63,3688.703036,3653.147549
871,3468.799726,0,23,18,3468.799726,3257.920671
872,4108.357395,0,29,60,4108.357395,4078.932534
873,3331.528754,1,23,25,3512.770539,3331.528754
874,4093.206238,0,32,35,4093.206238,3990.241784
875,3975.953595,1,29,50,4024.990665,3975.953595
876,3493.449632,1,21,52,3619.143571,3493.449632
877,3637.472057,1,22,57,3715.68642,3637.472057
878,3525.270224,0,22,32,3525.270224,3363.325213
879,3841.504827,0,27,40,3841.504827,3708.573706
880,3646.734641,0,23,45,3646.734641,3560.108795
881,3999.39205,0,30,40,3999.39205,3930.122291
882,3867.341336,0,30,24,3867.341336,3726.966179
883,3404.598559,1,19,50,3536.785066,3404.598559
884,3991.915098,0,30,40,3991.915098,3935.99489
885,3397.186652,0,19,28,3397.186652,3207.358287
886,4029.158879,0,31,35,4029.158879,3946.15822
887,3407.625501,0,20,26,3407.625501,3214.926012
888,3455.626254,1,27,15,3654.534131,3455.626254
889,3724.506965,0,24,46,3724.506965,3619.136173
890,3246.496799,0,16,22,3246.496799,3041.118777
891,3351.387175,1,22,29,3504.502629,3351.387175
892,3450.782619,1,23,35,3576.607866,3450.782619
893,3410.944113,1,17,60,3522.524709,3410.944113
894,3308.405721,1,21,30,3471.827768,3308.405721
895,3857.830015,0,26,50,3857.830015,3784.141912
896,3938.154477,0,29,40,3938.154477,3861.517704
897,3668.240781,0,26,25,3668.240781,3510.154038
898,3877.476339,0,27,47,3877.476339,3802.006252
899,3656.241237,1,25,43,3761.764399,3656.241237
900,3122.722586,1,17,30,3312.921688,3122.722586
901,3793.519014,1,30,30,3921.791159,3793.519014
902,3793.620722,1,30,30,3931.075083,3793.620722
903,3826.855169,0,27,40,3826.855169,3733.277947
904,3460.91217,0,22,22,3460.91217,3262.140908
905,3457.759751,0,20,35,3457.759751,3313.153088
906,4005.738154,0,26,70,4005.738154,4008.178742
907,3181.760246,1,16,40,3359.074146,3181.760246
908,3869.826865,0,26,50,3869.826865,3787.184953
909,3288.070337,0,19,12,3288.070337,3027.033589
910,3587.137769,0,28,2,3587.137769,3378.179538
911,3888.392628,0,31,20,3888.392628,3731.936205
912,3267.898614,1,19,35,3429.679769,3267.898614
913,3235.470199,1,19,32,3396.789763,3235.470199
914,4292.470428,0,34,43,4292.470428,4257.361119
915,3108.34772,1,17,28,3307.176455,3108.34772
916,3692.233745,0,23,48,3692.233745,3601.799828
917,4228.530802,0,34,37,4228.530802,4158.967735
918,3643.057431,0,26,25,3643.057431,3502.119051
919,3051.65059,1,17,21,3255.86419,3051.65059
920,4836.883286,0,39,60,4836.883286,4872.865416
921,4473.466958,0,39,22,4473.466958,4358.997226
922,3812.427417,0,31,9,3812.427417,3600.297013
923,3405.712412,1,21,40,3537.772211,3405.712412
924,3688.761648,0,25,35,3688.761648,3566.266384
925,3895.652156,0,30,27,3895.652156,3756.473484
926,3554.848512,0,21,40,3554.848512,3401.760035
927,3903.700943,1,31,32,3995.74925,3903.700943
